"worker_no","exclude","trip.1","trip.2","trip.3","choice","isrepeat","RT"
2,0,5,47,46,2,0,3172
2,0,24,8,7,2,0,3057
2,0,23,12,38,1,0,929
2,0,20,41,33,2,0,3026
2,0,2,42,30,1,0,1668
2,0,32,19,37,3,0,3169
2,0,46,16,24,3,0,1784
2,0,17,14,12,1,0,4800
2,0,3,33,25,1,0,5648
2,0,9,43,5,2,0,2378
2,0,47,12,40,2,0,5981
2,0,18,2,23,2,0,1418
2,0,35,11,37,3,0,3970
2,0,46,7,43,3,0,4352
2,0,29,48,23,2,1,1376
2,0,8,24,43,1,0,1556
2,0,19,42,9,2,0,1699
2,0,11,7,12,3,0,2617
2,0,31,14,48,2,0,1531
2,0,12,5,18,1,0,3280
2,0,21,38,33,1,0,2738
2,0,45,30,9,2,0,2747
2,0,18,1,6,2,0,1818
2,0,34,4,16,2,0,3259
2,0,9,31,6,2,0,5043
2,0,2,3,20,1,0,1945
2,0,13,35,32,1,0,5458
2,0,28,36,46,3,1,1817
2,0,7,23,3,3,0,2634
2,0,32,22,15,1,0,803
2,0,32,21,27,1,1,2463
2,0,3,47,16,1,0,2145
2,0,25,20,43,3,0,2495
2,0,44,10,3,2,0,3644
2,0,15,1,38,2,1,1990
2,0,1,30,32,1,0,1681
2,0,38,15,1,3,1,3263
2,0,10,21,45,2,0,2552
2,0,44,31,15,2,0,1357
2,0,25,35,29,1,0,2289
2,0,1,45,33,1,0,2090
2,0,23,35,34,2,0,1106
2,0,15,16,18,3,0,2546
3,0,8,26,5,2,0,5672
3,0,18,35,11,1,0,2624
3,0,10,15,16,1,0,2288
3,0,47,24,26,3,0,3169
3,0,38,40,6,1,0,2377
3,0,14,37,33,1,0,2692
3,0,35,16,5,3,0,1775
3,0,40,1,10,2,0,1679
3,0,27,46,25,3,1,1797
3,0,36,44,7,1,0,3228
3,0,9,42,40,3,0,4877
3,0,1,36,42,1,1,2106
3,0,3,15,2,2,1,3204
3,0,38,15,13,3,0,3137
3,0,41,16,24,2,0,3872
3,0,10,9,25,1,0,1634
3,0,17,9,45,2,0,3611
3,0,48,14,12,2,0,1742
3,0,47,27,14,1,1,1570
3,0,23,1,34,2,0,3156
3,0,9,29,36,3,1,1868
3,0,28,43,45,2,1,5123
3,0,33,26,25,2,0,2238
3,0,40,28,17,1,0,4258
3,0,13,31,28,1,1,10075
3,0,41,48,22,1,0,5155
3,0,20,36,45,3,0,7265
3,0,45,48,10,1,0,2445
3,0,2,35,1,1,0,3795
3,0,9,38,1,3,0,2040
3,0,45,34,22,3,0,3572
3,0,48,37,44,2,0,4088
3,0,1,3,48,3,0,1533
3,0,7,15,46,1,0,3052
3,0,22,37,35,2,0,3183
3,0,14,25,2,3,0,1057
3,0,26,7,43,3,0,2080
3,0,24,47,20,2,0,2120
3,0,11,43,22,2,1,3040
3,0,11,3,19,2,0,2862
3,0,34,36,8,1,0,1609
3,0,33,5,34,2,0,2916
3,0,7,20,6,1,0,2503
3,0,30,3,4,3,0,1617
3,0,43,19,18,1,0,2244
3,0,4,40,30,1,0,1232
3,0,10,43,36,2,0,2641
3,0,8,46,17,2,0,1520
3,0,44,32,30,1,0,2851
3,0,25,31,29,1,0,3957
3,0,23,28,5,2,0,1344
3,0,35,12,39,2,0,3885
3,0,23,13,9,2,0,3226
3,0,5,42,30,3,0,3184
3,0,18,31,6,2,1,3322
3,0,33,16,12,1,0,2072
3,0,46,9,16,1,0,2686
3,0,40,47,16,1,0,7234
3,0,36,40,48,2,0,2330
3,0,35,25,7,2,0,2921
3,0,11,4,47,2,0,3673
3,0,31,19,40,3,1,1202
3,0,14,18,45,2,0,2003
3,0,10,7,18,1,0,1707
3,0,17,1,27,2,1,2364
3,0,19,45,42,1,0,4428
3,0,46,13,3,2,0,4168
3,0,5,21,19,3,0,5391
3,0,31,5,14,2,0,3091
3,0,32,37,40,2,0,2291
3,0,43,35,17,1,0,1348
3,0,22,7,12,3,0,1371
3,0,28,6,26,2,0,2349
3,0,5,18,46,2,0,15277
3,0,46,43,14,2,0,3092
3,0,21,10,6,1,0,1052
3,0,43,42,39,1,1,2817
3,0,28,45,43,3,1,1400
3,0,22,5,36,2,1,4184
3,0,12,8,18,2,0,2400
3,0,19,8,44,3,0,2666
3,0,34,4,12,2,0,3017
3,0,15,3,2,3,1,1407
3,0,14,24,4,3,0,1838
3,0,27,46,25,3,1,1012
3,0,36,45,25,1,0,2775
3,0,13,48,8,1,0,1693
3,0,18,37,39,2,0,2814
3,0,33,23,44,3,0,1744
3,0,12,19,10,3,0,1234
3,0,18,10,19,2,1,2545
3,0,17,25,5,1,0,1725
3,0,47,35,34,3,0,1826
3,0,40,30,35,1,0,1510
3,0,41,10,3,2,0,1559
3,0,4,26,22,1,1,3330
3,0,48,30,15,1,0,1640
3,0,31,40,19,2,1,7219
3,0,20,42,14,2,0,1792
3,0,15,4,32,2,0,5040
3,0,12,9,21,3,0,1831
3,0,17,11,44,2,0,3330
3,0,17,1,27,2,1,4647
3,0,39,2,14,2,0,1938
3,0,21,25,3,3,0,2385
3,0,40,38,31,1,0,6995
3,0,37,46,16,1,0,1851
3,0,16,43,32,2,0,2568
3,0,13,41,2,2,0,1795
3,0,35,41,33,2,0,1533
3,0,37,26,47,1,1,2950
3,0,28,38,33,3,0,1596
3,0,23,19,36,1,0,1456
3,0,17,6,41,1,0,7564
3,0,1,11,46,1,0,5569
3,0,12,2,48,2,0,3352
3,0,18,47,2,3,0,2997
3,0,17,34,13,3,0,1632
3,0,23,31,35,1,0,934
3,0,43,38,48,1,0,1689
3,0,18,42,44,3,0,2991
3,0,36,5,22,2,1,2257
3,0,37,6,30,1,0,5678
3,0,7,38,19,3,0,1947
3,0,32,24,48,2,0,1322
3,0,34,29,46,2,0,1154
3,0,9,14,32,3,0,10186
3,0,43,25,12,1,0,2244
3,0,24,9,6,1,0,1610
3,0,8,22,42,1,0,1259
3,0,12,45,23,1,0,4310
3,0,18,26,15,1,0,3289
3,0,47,1,22,2,0,2132
3,0,28,4,44,2,0,3899
3,0,1,13,19,1,0,1102
3,0,4,8,7,1,0,1158
3,0,48,27,6,3,0,1358
3,0,24,11,45,3,0,1832
3,0,9,36,29,3,1,2441
3,0,29,42,4,3,0,3264
3,0,16,29,19,2,0,3163
3,0,41,29,27,1,0,1135
3,0,45,37,33,2,0,1897
3,0,31,12,47,2,0,2223
3,0,43,8,3,1,0,938
3,0,17,15,36,1,0,1932
3,0,14,25,8,2,0,1692
3,0,14,29,7,2,0,3473
3,0,9,48,47,1,0,1866
3,0,11,20,28,2,0,2430
3,0,27,38,4,3,0,1535
3,0,36,27,16,1,0,1988
3,0,28,15,46,1,0,1786
3,0,32,28,12,3,1,2639
3,0,28,22,10,3,0,5706
3,0,16,26,1,3,0,1513
3,0,28,30,2,3,0,3294
3,0,45,39,29,3,0,930
3,0,39,38,32,2,0,1273
3,0,48,1,16,1,1,2722
3,0,29,33,21,1,0,2882
3,0,21,27,8,1,0,1491
3,0,39,42,43,3,1,1623
3,0,30,34,7,1,0,2403
3,0,32,26,35,2,0,2865
3,0,26,39,34,1,1,1791
3,0,43,44,6,1,0,3549
3,0,40,23,46,1,0,5123
3,0,13,29,47,1,0,2307
3,0,15,47,45,3,0,2606
3,0,44,45,1,3,1,4480
3,0,39,34,26,3,1,2967
3,0,17,48,16,2,1,1035
3,0,31,36,12,3,0,1881
3,0,47,25,38,2,0,2758
3,0,48,25,34,1,0,1479
3,0,26,30,11,3,0,1552
3,0,4,31,16,1,0,2022
3,0,29,24,44,3,0,8929
3,0,37,12,17,1,0,5109
3,0,29,19,48,3,0,4865
3,0,1,7,14,1,0,2054
3,0,4,25,37,2,0,1151
3,0,17,31,22,1,0,2794
3,0,41,18,4,3,0,1221
3,0,6,3,32,2,0,3462
3,0,19,40,20,2,0,4096
3,0,24,23,25,1,0,1652
3,0,17,47,3,3,1,3607
3,0,20,13,33,1,0,2891
3,0,40,45,22,2,0,1569
3,0,13,31,37,2,0,2693
3,0,29,12,30,2,0,2838
3,0,16,38,8,3,0,2821
3,0,16,20,48,1,0,4304
3,0,8,23,2,1,0,3190
3,0,6,34,16,2,0,1582
3,0,7,24,28,2,0,4215
3,0,48,46,33,1,0,2588
3,0,18,17,23,3,0,3065
3,0,20,5,10,2,0,3121
3,0,1,10,5,1,0,2197
3,0,42,13,12,1,0,2019
3,0,12,27,40,3,1,1866
3,0,30,46,45,2,1,2064
3,0,31,28,13,3,1,3289
3,0,20,43,34,2,1,2066
3,0,30,47,19,2,0,2190
3,0,6,35,45,1,0,2413
3,0,15,11,21,2,0,1153
3,0,17,26,42,3,0,2850
3,0,22,20,44,3,0,2298
3,0,15,12,6,3,0,2765
3,0,36,38,26,1,0,2016
3,0,4,1,6,1,0,2458
3,0,11,2,16,2,0,3439
3,0,37,2,43,3,0,2725
3,0,10,35,46,3,0,1251
3,0,42,35,24,3,0,1925
3,0,15,14,23,3,0,1320
3,0,11,48,7,1,0,7953
3,0,34,44,41,3,0,1690
3,0,18,34,28,2,1,1248
3,0,32,2,25,1,0,2005
3,0,25,41,40,2,0,2704
3,0,13,5,43,2,1,2964
3,0,31,19,26,1,0,1548
3,0,18,34,28,2,1,1246
3,0,17,7,2,3,0,3206
3,0,2,26,24,1,0,2121
3,0,10,34,11,2,0,1902
3,0,19,24,27,2,0,1795
3,0,47,10,42,2,1,10687
3,0,7,21,39,1,0,1261
3,0,4,11,9,1,0,2342
3,0,31,20,30,2,0,17145
3,0,15,22,29,2,0,1741
3,0,7,45,27,2,0,1716
3,0,41,19,14,3,0,2127
3,0,31,46,2,3,1,1399
3,0,21,13,44,3,0,2688
3,0,16,1,48,2,1,4822
3,0,37,3,36,1,0,1162
3,0,6,29,17,2,0,1479
3,0,23,37,27,3,0,3962
3,0,36,41,28,3,0,1717
3,0,27,15,5,3,0,2133
3,0,30,42,25,1,0,1066
3,0,13,7,32,1,0,988
3,0,32,5,47,2,0,2876
3,0,33,22,6,2,0,1109
3,0,25,28,21,2,0,4199
3,0,21,25,15,3,0,1360
3,0,9,2,19,2,1,1434
3,0,31,33,3,3,1,2776
3,0,43,9,33,1,0,1671
3,0,29,8,40,3,0,946
3,0,21,40,26,3,0,1568
3,0,20,3,35,2,0,1683
3,0,40,44,2,3,0,2517
3,0,15,33,42,3,0,2247
3,0,41,15,8,1,0,1726
3,0,39,30,36,3,0,1175
3,0,5,38,45,2,0,1708
3,0,24,22,18,2,0,2860
3,0,47,36,46,2,0,2248
3,0,23,21,30,3,0,1504
3,0,8,32,1,3,0,1543
3,0,23,48,26,1,0,1870
3,0,17,32,33,1,0,3799
3,0,46,31,2,3,1,1975
3,0,4,23,43,1,0,2573
3,0,33,10,4,3,0,3549
3,0,48,21,41,2,0,2432
3,0,33,7,40,3,0,1706
3,0,25,22,13,1,0,2287
3,0,32,20,46,2,0,1468
3,0,44,3,12,1,0,1381
3,0,13,45,4,2,0,2350
3,0,6,25,4,1,0,2825
3,0,7,16,42,2,0,1865
3,0,44,46,35,2,0,2584
3,0,28,29,3,3,0,1872
3,0,9,44,5,2,0,2519
3,0,11,38,37,3,0,2001
3,0,41,5,38,2,0,1516
3,0,27,35,13,3,0,1811
3,0,46,39,4,3,0,2696
3,0,16,44,47,1,0,1566
3,0,21,46,22,2,0,8276
3,0,4,26,22,1,1,6159
3,0,45,31,8,2,0,2562
3,0,25,24,15,3,0,3570
3,0,40,3,39,1,0,1917
3,0,33,24,8,2,0,1453
3,0,37,41,42,1,0,1474
3,0,30,24,17,2,0,2286
3,0,16,23,29,2,0,2354
3,0,39,44,10,3,0,1405
3,0,40,14,34,1,0,2271
3,0,16,17,48,3,1,2053
3,0,40,18,48,1,0,2225
3,0,16,22,30,2,0,2422
3,0,25,1,19,2,0,1545
3,0,26,27,20,3,0,2193
3,0,8,39,11,3,0,1623
3,0,33,2,47,2,0,1371
3,0,9,3,26,2,0,990
3,0,42,2,34,2,0,1522
3,0,12,24,46,2,0,1811
3,0,19,34,32,1,0,1082
3,0,37,28,19,1,0,1616
3,0,28,20,9,3,0,2389
3,0,11,27,33,1,0,5121
3,0,32,38,18,3,0,2581
3,0,5,11,6,2,0,3544
3,0,27,3,18,3,0,1786
3,0,9,31,34,2,0,3369
3,0,21,43,47,2,0,3064
3,0,17,14,10,3,0,1361
3,0,35,48,28,2,0,5059
3,0,28,16,14,1,0,2026
3,0,9,7,37,3,0,1542
3,0,31,32,10,3,0,4780
3,0,22,19,9,1,0,3518
3,0,28,27,42,3,0,3292
3,0,3,17,47,1,1,2801
3,0,27,10,2,3,0,2431
3,0,9,19,2,3,1,1802
3,0,48,4,31,2,0,1346
3,0,31,43,24,1,0,2597
3,0,31,39,15,2,0,1681
3,0,43,26,29,1,0,2724
3,0,23,11,32,2,0,5329
3,0,24,3,34,1,0,1299
3,0,47,8,28,3,0,1608
3,0,7,47,23,3,0,2280
3,0,13,10,26,2,0,1544
3,0,15,35,19,3,0,2327
3,0,8,30,10,3,0,3905
3,0,38,12,20,3,0,3608
3,0,11,25,44,2,0,2993
3,0,45,32,41,3,0,2045
3,0,18,6,31,2,1,1435
3,0,35,9,8,3,0,3146
3,0,30,41,9,2,0,1161
3,0,41,20,23,3,0,1772
3,0,40,15,43,2,0,1506
3,0,6,13,14,2,0,2836
3,0,48,5,39,2,0,2075
3,0,2,29,20,1,0,3206
3,0,30,1,33,2,0,1919
3,0,11,42,31,2,0,15115
3,0,1,37,24,3,0,2476
3,0,42,10,47,2,1,9868
3,0,1,41,43,1,0,3083
3,0,33,3,31,2,1,2625
3,0,15,37,34,2,0,1781
3,0,32,42,21,1,0,4704
3,0,46,26,41,3,0,2121
3,0,16,39,19,2,0,4923
3,0,44,38,15,2,0,2000
3,0,8,6,47,2,0,4131
3,0,25,39,6,3,0,4368
3,0,35,36,4,3,0,9788
3,0,16,18,21,3,0,1879
3,0,7,41,31,2,0,2146
3,0,6,23,42,2,0,2919
3,0,19,4,17,2,0,10148
3,0,37,5,29,3,0,3349
3,0,5,7,3,1,0,1751
3,0,42,48,3,3,1,5164
3,0,33,36,18,1,0,3091
3,0,12,41,11,2,0,3607
3,0,21,2,45,3,0,1224
3,0,10,37,23,1,0,2223
3,0,42,36,1,3,1,2388
3,0,38,24,10,1,0,2564
3,0,28,12,32,1,1,5044
3,0,3,38,23,3,0,3287
3,0,26,14,44,1,0,22924
3,0,25,20,18,1,0,1502
3,0,36,14,11,2,0,1300
3,0,47,27,14,3,1,3837
3,0,38,22,2,3,0,1736
3,0,39,33,19,3,0,3160
3,0,21,34,37,3,0,25609
3,0,13,24,39,2,0,1742
3,0,29,1,18,2,0,1932
3,0,21,31,1,3,0,1979
3,0,9,27,39,1,0,1076
3,0,10,19,18,1,1,1525
3,0,3,42,48,1,1,2256
3,0,44,45,1,3,1,16032
3,0,14,30,38,2,0,999
3,0,10,11,29,1,0,1354
3,0,25,13,16,3,0,1372
3,0,38,27,34,1,0,7059
3,0,43,5,13,2,1,1330
3,0,11,13,40,1,0,1629
3,0,35,14,21,3,0,2149
3,0,24,40,5,3,0,1480
3,0,6,46,19,1,0,1981
3,0,1,20,15,1,0,1585
3,0,45,26,12,3,0,2761
3,0,35,38,29,3,0,3185
3,0,16,3,45,2,0,2540
3,0,27,30,43,3,0,1678
3,0,5,1,12,1,0,1867
3,0,11,43,22,1,1,1205
3,0,20,34,43,3,1,2079
3,0,36,2,6,2,0,1909
3,0,27,32,22,3,0,2202
3,0,38,17,21,3,0,1579
3,0,27,12,40,3,1,16672
3,0,36,24,21,2,0,1946
3,0,1,36,13,1,0,4020
3,0,38,46,42,3,0,1821
3,0,39,41,47,3,0,1260
3,0,46,30,45,3,1,2091
3,0,20,21,4,3,0,1578
3,0,32,29,36,1,0,1742
3,0,27,44,31,1,0,2034
3,0,2,4,5,3,0,1817
3,0,8,20,37,3,0,1759
3,0,20,39,17,3,0,4048
3,0,39,22,23,2,0,1815
3,0,26,37,47,2,1,1072
3,0,9,18,15,2,0,1855
3,0,3,22,14,2,0,4116
3,0,1,28,39,1,0,1050
3,0,13,18,30,1,0,1247
4,0,8,26,5,2,0,16510
4,0,18,35,11,3,0,6559
4,0,10,15,16,1,0,4715
4,0,47,24,26,1,0,4233
4,0,38,40,6,1,0,15175
4,0,14,37,33,2,0,5007
4,0,35,16,5,3,0,4871
4,0,40,1,10,2,0,3849
4,0,27,46,25,3,1,5822
4,0,36,44,7,1,0,4045
4,0,9,42,40,1,0,3673
4,0,1,36,42,1,1,5844
4,0,3,15,2,2,1,4621
4,0,38,15,13,3,0,4886
4,0,41,16,24,2,0,3474
4,0,10,9,25,2,0,3622
4,0,17,9,45,1,0,4924
4,0,48,14,12,1,0,2176
4,0,47,27,14,3,1,3953
4,0,23,1,34,2,0,2853
4,0,9,29,36,3,1,9657
4,0,28,43,45,3,1,10385
4,0,33,26,25,3,0,3525
4,0,40,28,17,3,0,2976
4,0,13,31,28,2,1,4466
4,0,41,48,22,1,0,2884
4,0,20,36,45,3,0,7134
4,0,45,48,10,3,0,2821
4,0,2,35,1,3,0,5276
4,0,9,38,1,3,0,1656
4,0,45,34,22,3,0,3123
4,0,48,37,44,2,0,3088
4,0,1,3,48,3,0,3208
4,0,7,15,46,1,0,4341
4,0,22,37,35,2,0,3424
4,0,14,25,2,1,0,2713
4,0,26,7,43,3,0,4358
4,0,24,47,20,1,0,4868
4,0,11,43,22,3,1,10242
4,0,11,3,19,2,0,3816
4,0,34,36,8,1,0,2354
4,0,33,5,34,2,0,2821
4,0,7,20,6,1,0,1791
4,0,30,3,4,1,0,4670
4,0,43,19,18,1,0,4684
4,0,4,40,30,1,0,4325
4,0,10,43,36,1,0,2238
4,0,8,46,17,1,0,4873
4,0,44,32,30,3,0,6289
4,0,25,31,29,2,0,6007
4,0,23,28,5,2,0,5108
4,0,35,12,39,1,0,2020
4,0,23,13,9,2,0,4091
4,0,5,42,30,1,0,3649
4,0,18,31,6,3,1,4998
4,0,33,16,12,2,0,8084
4,0,46,9,16,1,0,1636
4,0,40,47,16,1,0,2180
4,0,36,40,48,1,0,2696
4,0,35,25,7,2,0,3467
4,0,11,4,47,2,0,2381
4,0,31,19,40,1,1,2458
4,0,14,18,45,2,0,5865
4,0,10,7,18,1,0,3666
4,0,17,1,27,2,1,1858
4,0,19,45,42,1,0,2092
4,0,46,13,3,3,0,12765
4,0,5,21,19,2,0,5196
4,0,31,5,14,1,0,3934
4,0,32,37,40,2,0,9301
4,0,43,35,17,3,0,3698
4,0,22,7,12,3,0,2465
4,0,28,6,26,2,0,4454
4,0,5,18,46,3,0,45158
4,0,46,43,14,3,0,3272
4,0,21,10,6,1,0,3025
4,0,43,42,39,2,1,2398
4,0,28,45,43,2,1,3450
4,0,22,5,36,2,1,3861
4,0,12,8,18,1,0,4302
4,0,19,8,44,2,0,6484
4,0,34,4,12,3,0,4440
4,0,15,3,2,2,1,4093
4,0,14,24,4,1,0,4309
4,0,27,46,25,3,1,2573
4,0,36,45,25,1,0,3042
4,0,13,48,8,1,0,5289
4,0,18,37,39,2,0,3789
4,0,33,23,44,3,0,2525
4,0,12,19,10,1,0,2955
4,0,18,10,19,3,1,2723
4,0,17,25,5,1,0,2696
4,0,47,35,34,3,0,18639
4,0,40,30,35,3,0,1589
4,0,41,10,3,3,0,21623
4,0,4,26,22,2,1,3299
4,0,48,30,15,1,0,2154
4,0,31,40,19,1,1,5324
4,0,20,42,14,2,0,5072
4,0,15,4,32,2,0,2942
4,0,12,9,21,3,0,3180
4,0,17,11,44,2,0,5203
4,0,17,1,27,2,1,6114
4,0,39,2,14,2,0,8709
4,0,21,25,3,3,0,6375
4,0,40,38,31,2,0,6885
4,0,37,46,16,1,0,3471
4,0,16,43,32,1,0,2891
4,0,13,41,2,2,0,6553
4,0,35,41,33,1,0,9407
4,0,37,26,47,1,1,1570
4,0,28,38,33,2,0,2274
4,0,23,19,36,1,0,3004
4,0,17,6,41,2,0,2449
4,0,1,11,46,1,0,2475
4,0,12,2,48,2,0,2674
4,0,18,47,2,3,0,1784
4,0,17,34,13,1,0,19717
4,0,23,31,35,1,0,2365
4,0,43,38,48,1,0,3358
4,0,18,42,44,2,0,2007
4,0,36,5,22,2,1,2051
4,0,37,6,30,1,0,133567
4,0,7,38,19,1,0,1641
4,0,32,24,48,2,0,1475
4,0,34,29,46,2,0,4975
4,0,9,14,32,3,0,6815
4,0,43,25,12,3,0,1992
4,0,24,9,6,1,0,2024
4,0,8,22,42,1,0,1826
4,0,12,45,23,1,0,1756
4,0,18,26,15,1,0,3157
4,0,47,1,22,2,0,4571
4,0,28,4,44,2,0,1506
4,0,1,13,19,1,0,1442
4,0,4,8,7,3,0,1542
4,0,48,27,6,2,0,1753
4,0,24,11,45,2,0,3086
4,0,9,36,29,2,1,4181
4,0,29,42,4,3,0,1813
4,0,16,29,19,3,0,3250
4,0,41,29,27,1,0,1667
4,0,45,37,33,2,0,2237
4,0,31,12,47,2,0,2100
4,0,43,8,3,3,0,1530
4,0,17,15,36,3,0,1700
4,0,14,25,8,1,0,2571
4,0,14,29,7,1,0,2703
4,0,9,48,47,1,0,4190
4,0,11,20,28,2,0,1681
4,0,27,38,4,3,0,1357
4,0,36,27,16,1,0,1778
4,0,28,15,46,2,0,1671
4,0,32,28,12,3,1,2339
4,0,28,22,10,1,0,1825
4,0,16,26,1,3,0,1846
4,0,28,30,2,3,0,3669
4,0,45,39,29,3,0,2233
4,0,39,38,32,3,0,3024
4,0,48,1,16,2,1,3196
4,0,29,33,21,3,0,5248
4,0,21,27,8,3,0,3395
4,0,39,42,43,2,1,4456
4,0,30,34,7,1,0,3206
4,0,32,26,35,2,0,2443
4,0,26,39,34,3,1,3474
4,0,43,44,6,3,0,4527
4,0,40,23,46,2,0,1732
4,0,13,29,47,1,0,3040
4,0,15,47,45,2,0,2457
4,0,44,45,1,3,1,4392
4,0,39,34,26,3,1,4023
4,0,17,48,16,1,1,1748
4,0,31,36,12,1,0,3511
4,0,47,25,38,2,0,9041
4,0,48,25,34,2,0,2372
4,0,26,30,11,3,0,4719
4,0,4,31,16,1,0,4222
4,0,29,24,44,2,0,2363
4,0,37,12,17,1,0,1707
4,0,29,19,48,3,0,1758
4,0,1,7,14,2,0,3939
4,0,4,25,37,1,0,3783
4,0,17,31,22,3,0,2547
4,0,41,18,4,3,0,1793
4,0,6,3,32,2,0,3265
4,0,19,40,20,2,0,3852
4,0,24,23,25,1,0,1658
4,0,17,47,3,3,1,2652
4,0,20,13,33,1,0,1575
4,0,40,45,22,2,0,2192
4,0,13,31,37,3,0,3183
4,0,29,12,30,3,0,2620
4,0,16,38,8,3,0,9150
4,0,16,20,48,1,0,3108
4,0,8,23,2,1,0,2685
4,0,6,34,16,1,0,1306
4,0,7,24,28,2,0,2114
4,0,48,46,33,1,0,2358
4,0,18,17,23,1,0,2024
4,0,20,5,10,2,0,1746
4,0,1,10,5,1,0,1832
4,0,42,13,12,3,0,1907
4,0,12,27,40,1,1,3509
4,0,30,46,45,3,1,1321
4,0,31,28,13,3,1,2248
4,0,20,43,34,2,1,3339
4,0,30,47,19,2,0,3170
4,0,6,35,45,3,0,2757
4,0,15,11,21,2,0,2643
4,0,17,26,42,1,0,2158
4,0,22,20,44,1,0,2334
4,0,15,12,6,3,0,3589
4,0,36,38,26,2,0,2831
4,0,4,1,6,2,0,1892
4,0,11,2,16,1,0,2763
4,0,37,2,43,3,0,2659
4,0,10,35,46,3,0,1034
4,0,42,35,24,2,0,1308
4,0,15,14,23,1,0,3647
4,0,11,48,7,1,0,2445
4,0,34,44,41,3,0,3006
4,0,18,34,28,2,1,3040
4,0,32,2,25,1,0,1957
4,0,25,41,40,1,0,3342
4,0,13,5,43,2,1,2958
4,0,31,19,26,1,0,2760
4,0,18,34,28,2,1,2797
4,0,17,7,2,3,0,2514
4,0,2,26,24,2,0,2558
4,0,10,34,11,3,0,1866
4,0,19,24,27,3,0,1940
4,0,47,10,42,3,1,3806
4,0,7,21,39,1,0,2554
4,0,4,11,9,2,0,3762
4,0,31,20,30,3,0,3019
4,0,15,22,29,1,0,2208
4,0,7,45,27,2,0,1237
4,0,41,19,14,3,0,2749
4,0,31,46,2,3,1,2622
4,0,21,13,44,3,0,1877
4,0,16,1,48,2,1,3659
4,0,37,3,36,2,0,1773
4,0,6,29,17,1,0,2447
4,0,23,37,27,3,0,1509
4,0,36,41,28,2,0,1670
4,0,27,15,5,3,0,4131
4,0,30,42,25,1,0,3031
4,0,13,7,32,1,0,2092
4,0,32,5,47,2,0,2530
4,0,33,22,6,1,0,2232
4,0,25,28,21,1,0,2926
4,0,21,25,15,2,0,1878
4,0,9,2,19,2,1,1904
4,0,31,33,3,3,1,2258
4,0,43,9,33,1,0,2875
4,0,29,8,40,2,0,2348
4,0,21,40,26,3,0,2003
4,0,20,3,35,2,0,2125
4,0,40,44,2,3,0,2653
4,0,15,33,42,3,0,2093
4,0,41,15,8,3,0,3798
4,0,39,30,36,2,0,1141
4,0,5,38,45,2,0,3088
4,0,24,22,18,1,0,4114
4,0,47,36,46,2,0,2196
4,0,23,21,30,3,0,2076
4,0,8,32,1,3,0,2657
4,0,23,48,26,3,0,2625
4,0,17,32,33,2,0,2212
4,0,46,31,2,3,1,2039
4,0,4,23,43,3,0,1457
4,0,33,10,4,3,0,4030
4,0,48,21,41,1,0,2573
4,0,33,7,40,2,0,2362
4,0,25,22,13,2,0,2518
4,0,32,20,46,1,0,1765
4,0,44,3,12,1,0,2929
4,0,13,45,4,3,0,2354
4,0,6,25,4,1,0,1837
4,0,7,16,42,3,0,2598
4,0,44,46,35,2,0,1522
4,0,28,29,3,3,0,3376
4,0,9,44,5,2,0,2780
4,0,11,38,37,1,0,2791
4,0,41,5,38,2,0,3289
4,0,27,35,13,3,0,1594
4,0,46,39,4,3,0,2061
4,0,16,44,47,2,0,1742
4,0,21,46,22,2,0,1828
4,0,4,26,22,2,1,2005
4,0,45,31,8,3,0,1619
4,0,25,24,15,2,0,1908
4,0,40,3,39,2,0,1593
4,0,33,24,8,3,0,2139
4,0,37,41,42,1,0,1791
4,0,30,24,17,2,0,2415
4,0,16,23,29,2,0,1199
4,0,39,44,10,3,0,1470
4,0,40,14,34,1,0,2056
4,0,16,17,48,3,1,2687
4,0,40,18,48,1,0,1657
4,0,16,22,30,2,0,4064
4,0,25,1,19,2,0,4908
4,0,26,27,20,3,0,2376
4,0,8,39,11,3,0,3581
4,0,33,2,47,2,0,1996
4,0,9,3,26,2,0,938
4,0,42,2,34,2,0,4073
4,0,12,24,46,1,0,1340
4,0,19,34,32,3,0,1375
4,0,37,28,19,1,0,1832
4,0,28,20,9,3,0,1712
4,0,11,27,33,1,0,2085
4,0,32,38,18,2,0,2875
4,0,5,11,6,2,0,3115
4,0,27,3,18,2,0,2589
4,0,9,31,34,3,0,2565
4,0,21,43,47,2,0,3932
4,0,17,14,10,2,0,18113
4,0,35,48,28,3,0,1069
4,0,28,16,14,3,0,956
4,0,9,7,37,2,0,4777
4,0,31,32,10,2,0,2461
4,0,22,19,9,1,0,1562
4,0,28,27,42,1,0,1662
4,0,3,17,47,1,1,2669
4,0,27,10,2,3,0,3063
4,0,9,19,2,3,1,1932
4,0,48,4,31,2,0,1867
4,0,31,43,24,1,0,3507
4,0,31,39,15,1,0,1448
4,0,43,26,29,1,0,1400
4,0,23,11,32,2,0,4208
4,0,24,3,34,2,0,1449
4,0,47,8,28,2,0,2195
4,0,7,47,23,3,0,2950
4,0,13,10,26,2,0,1490
4,0,15,35,19,3,0,1892
4,0,8,30,10,1,0,1590
4,0,38,12,20,3,0,1917
4,0,11,25,44,1,0,2720
4,0,45,32,41,2,0,1926
4,0,18,6,31,2,1,3141
4,0,35,9,8,3,0,2192
4,0,30,41,9,3,0,4644
